date,close,open,high,low,volume,change_pct,daily_return,log_return,direction,abs_return,rolling_vol_5d,rolling_vol_21d,rolling_vol_5d_ann,rolling_vol_21d_ann,price_range_pct,is_trading_day
2022-12-15,72.0,73.0,73.2,71.1,2100000.0,-1.45%,-0.014508623049548364,-0.014614902351081179,0.0,0.014508623049548364,0.015043249836854782,0.010146983592755603,0.23880418787118438,0.16107837086330418,0.02876712328767135,1
2022-12-16,72.45,72.37,72.74,71.2,753470.0,0.62%,0.006250000000000089,0.006230549750636163,1.0,0.006250000000000089,0.01450033095337785,0.010118459254430199,0.23018561778461946,0.16062556103017403,0.02127953571922056,1
2022-12-17,72.45,72.37,72.74,71.2,753470.0,0.62%,0.006250000000000089,0.006230549750636163,1.0,0.006250000000000089,0.01450033095337785,0.010118459254430199,0.23018561778461946,0.16062556103017403,0.02127953571922056,0
2022-12-18,72.45,72.37,72.74,71.2,753470.0,0.62%,0.006250000000000089,0.006230549750636163,1.0,0.006250000000000089,0.01450033095337785,0.010118459254430199,0.23018561778461946,0.16062556103017403,0.02127953571922056,0
2022-12-19,71.65,72.38,73.1,71.6,1170000.0,-1.10%,-0.01104209799861966,-0.01110351449251045,0.0,0.01104209799861966,0.015566043791961368,0.010271013138253588,0.24710328462402373,0.1630472788589764,0.02072395689416966,1
2022-12-20,69.92,71.99,72.19,69.0,1990000.0,-2.41%,-0.024145150034891927,-0.02444142292690093,0.0,0.024145150034891927,0.018798693087175397,0.011358797948399679,0.298420001290171,0.1803153273845774,0.044311709959716596,1
2022-12-21,69.55,69.6,70.75,69.5,935390.0,-0.53%,-0.00529176201373005,-0.005305812977828178,0.0,0.00529176201373005,0.011362425881177215,0.011324664725519447,0.18037291903199312,0.17977347926946,0.01795977011494253,1
2022-12-22,72.4,70.5,73.5,70.5,3720000.0,4.10%,0.04097771387491034,0.04016038102221896,1.0,0.04097771387491034,0.024466099374740962,0.014723988234286264,0.38838728698414476,0.23373606704977495,0.0425531914893617,1
2022-12-23,72.81,72.0,73.49,71.81,2680000.0,0.57%,0.00566298342541427,0.005647009014948928,1.0,0.00566298342541427,0.02443692953039217,0.014765480767297985,0.3879242300605686,0.23439474059146587,0.02333333333333323,1
2022-12-24,72.81,72.0,73.49,71.81,2680000.0,0.57%,0.00566298342541427,0.005647009014948928,1.0,0.00566298342541427,0.02443692953039217,0.014765480767297985,0.3879242300605686,0.23439474059146587,0.02333333333333323,0
2022-12-25,72.81,72.0,73.49,71.81,2680000.0,0.57%,0.00566298342541427,0.005647009014948928,1.0,0.00566298342541427,0.02443692953039217,0.014765480767297985,0.3879242300605686,0.23439474059146587,0.02333333333333323,0
2022-12-26,76.84,73.7,77.05,73.5,7700000.0,5.53%,0.05534953989836566,0.05387202949373625,1.0,0.05534953989836566,0.032381990446624105,0.018994804057239054,0.5140481620742207,0.3015331664271314,0.048168249660786935,1
2022-12-27,75.0,76.89,77.35,74.85,2590000.0,-2.39%,-0.023945861530452972,-0.024237224364045545,0.0,0.023945861530452972,0.0323214818323446,0.01875071055544877,0.5130876176008565,0.29765830221282746,0.032513981011835086,1
2022-12-28,75.5,74.13,75.9,74.0,2680000.0,0.67%,0.006666666666666599,0.006644542718668511,1.0,0.006666666666666599,0.030947079676096063,0.018756095176254484,0.49126965975990905,0.2977437804181653,0.025630648860110693,1
2022-12-29,76.26,75.85,77.0,75.21,3600000.0,1.01%,0.010066225165562992,0.01001589817443874,1.0,0.010066225165562992,0.027957091720892797,0.018759403408014665,0.4438050724446308,0.2977962969692661,0.023599208965062707,1
2022-12-30,79.66,76.46,81.68,76.46,10290000.0,4.46%,0.04458431681090991,0.04361902332408035,1.0,0.04458431681090991,0.031304196204894295,0.020788744382157994,0.4969387089055336,0.33001108622688696,0.06827099136803574,1
2022-12-31,79.66,76.46,81.68,76.46,10290000.0,4.46%,0.04458431681090991,0.04361902332408035,1.0,0.04458431681090991,0.031304196204894295,0.020788744382157994,0.4969387089055336,0.33001108622688696,0.06827099136803574,0
2023-01-01,79.66,76.46,81.68,76.46,10290000.0,4.46%,0.04458431681090991,0.04361902332408035,1.0,0.04458431681090991,0.031304196204894295,0.020788744382157994,0.4969387089055336,0.33001108622688696,0.06827099136803574,0
2023-01-02,80.01,79.1,82.65,79.01,7750000.0,0.44%,0.004393673110720586,0.004384049108534449,1.0,0.004393673110720586,0.024118941330125425,0.020759866939914724,0.3828763238740157,0.32955267104283503,0.04601769911504426,1
2023-01-03,80.05,80.5,80.9,79.52,1860000.0,0.05%,0.0004999375078114099,0.0004998125806909862,1.0,0.0004999375078114099,0.01744495092062727,0.020507239517817483,0.27693001061824224,0.3255423350434872,0.01714285714285726,1
2023-01-04,78.34,80.08,80.9,78.3,2280000.0,-2.14%,-0.021361648969394076,-0.02159311120503839,0.0,0.021361648969394076,0.023537037368940035,0.021287065665570308,0.37363888486469615,0.33792169136040406,0.032467532467532575,1
2023-01-05,80.0,79.0,80.5,78.9,3590000.0,2.12%,0.02118968598417159,0.020968306436196398,1.0,0.02118968598417159,0.024339058669579066,0.02139727460409096,0.3863705783107008,0.3396712040218964,0.020253164556961953,1
2023-01-06,82.31,80.0,83.0,79.4,6020000.0,2.89%,0.028874999999999984,0.02846597231067098,1.0,0.028874999999999984,0.019503384946429544,0.02193569877624091,0.30960663775328023,0.3482184227781439,0.04499999999999993,1
2023-01-07,82.31,80.0,83.0,79.4,6020000.0,2.89%,0.028874999999999984,0.02846597231067098,1.0,0.028874999999999984,0.019503384946429544,0.02193569877624091,0.30960663775328023,0.3482184227781439,0.04499999999999993,0
2023-01-08,82.31,80.0,83.0,79.4,6020000.0,2.89%,0.028874999999999984,0.02846597231067098,1.0,0.028874999999999984,0.019503384946429544,0.02193569877624091,0.30960663775328023,0.3482184227781439,0.04499999999999993,0
2023-01-09,84.75,82.29,85.9,82.01,9560000.0,2.96%,0.02964402867209337,0.029213139276007095,1.0,0.02964402867209337,0.021836929116375865,0.022457009432929907,0.34665050303565587,0.3564939728985851,0.04727184348037429,1
2023-01-10,84.35,88.0,88.0,83.09,4540000.0,-0.47%,-0.004719764011799521,-0.0047309372685824455,0.0,0.004719764011799521,0.02260799736546987,0.02258213133108118,0.35889083202142036,0.3584802214550448,0.05579545454545451,1
2023-01-11,88.09,85.45,88.14,84.8,12920000.0,4.43%,0.04433906342620042,0.04338421012972707,1.0,0.04433906342620042,0.01772053893367412,0.023562049479035018,0.2813048346992366,0.3740359398031539,0.03908718548858986,1
2023-01-12,87.0,87.99,89.2,86.32,5550000.0,-1.24%,-0.012373708707004272,-0.012450900467120666,0.0,0.012373708707004272,0.024062911261171403,0.023852988725073975,0.38198687410365084,0.37865445715304025,0.032730992158199905,1
2023-01-13,82.04,85.9,85.9,81.6,6500000.0,-5.70%,-0.05701149425287344,-0.058701185450403724,0.0,0.05701149425287344,0.03986437610092998,0.027615383853651025,0.6328273520028446,0.43838062821809476,0.050058207217695126,1
2023-01-14,82.04,85.9,85.9,81.6,6500000.0,-5.70%,-0.05701149425287344,-0.058701185450403724,0.0,0.05701149425287344,0.03986437610092998,0.027615383853651025,0.6328273520028446,0.43838062821809476,0.050058207217695126,0
2023-01-15,82.04,85.9,85.9,81.6,6500000.0,-5.70%,-0.05701149425287344,-0.058701185450403724,0.0,0.05701149425287344,0.03986437610092998,0.027615383853651025,0.6328273520028446,0.43838062821809476,0.050058207217695126,0
2023-01-16,79.1,81.97,81.97,78.25,4070000.0000000005,-3.58%,-0.03583617747440282,-0.03649405843057176,0.0,0.03583617747440282,0.03835765435110504,0.029145697401742332,0.6089088857327913,0.46267360267530966,0.04538245699646211,1
2023-01-17,74.0,79.62,80.2,73.16,5110000.0,-6.45%,-0.06447534766118834,-0.0666477815694384,0.0,0.06447534766118834,0.044241711471296505,0.03288289923871578,0.7023153967735444,0.5219998426346227,0.08841999497613673,1
2023-01-18,76.49,74.5,76.84,74.3,5720000.0,3.36%,0.03364864864864847,0.03309492012960474,1.0,0.03364864864864847,0.04025679779823321,0.03300690328122497,0.6390568533236259,0.5239683457828986,0.03409395973154371,1
2023-01-19,79.2,76.59,80.43,76.59,11000000.0,3.54%,0.03542946790430124,0.03481628548660553,1.0,0.03542946790430124,0.04940238450758456,0.033580729539082144,0.7842385414839532,0.533077555227192,0.050137093615354525,1
2023-01-20,79.26,79.7,80.8,78.3,3450000.0,0.08%,0.0007575757575757347,0.0007572889419087576,1.0,0.0007575757575757347,0.04428341038041683,0.0326761979501042,0.7029773464343948,0.5187185614025657,0.031367628607277286,1
2023-01-21,79.26,79.7,80.8,78.3,3450000.0,0.08%,0.0007575757575757347,0.0007572889419087576,1.0,0.0007575757575757347,0.04428341038041683,0.0326761979501042,0.7029773464343948,0.5187185614025657,0.031367628607277286,0
2023-01-22,79.26,79.7,80.8,78.3,3450000.0,0.08%,0.0007575757575757347,0.0007572889419087576,1.0,0.0007575757575757347,0.04428341038041683,0.0326761979501042,0.7029773464343948,0.5187185614025657,0.031367628607277286,0
2023-01-23,81.85,80.0,82.22,79.51,3790000.0,3.27%,0.03267726469846055,0.03215471605485475,1.0,0.03267726469846055,0.04344617797529845,0.0332375655645788,0.6896866940333485,0.5276299960144779,0.03387499999999992,1
2023-01-24,84.6,81.72,85.44,81.72,7620000.0,3.36%,0.03359804520464271,0.03304596279503376,1.0,0.03359804520464271,0.014575589729421922,0.03201252341791748,0.2313803138169458,0.5081830548206465,0.045521292217327446,1
2023-01-25,85.95,86.0,87.25,85.3,5620000.0,1.60%,0.015957446808510634,0.015831465216680662,1.0,0.015957446808510634,0.014747586387282841,0.03139716021537764,0.23411067611515132,0.4984144668212424,0.022674418604651195,1
2023-01-26,86.01,86.41,87.15,84.0,5700000.0,0.07%,0.0006980802792322383,0.0006978367345300232,1.0,0.0006980802792322383,0.015943864346861618,0.03142249805790926,0.2531009999948707,0.49881669260182787,0.03645411410716359,1
2023-01-27,86.64,86.45,87.5,84.9,4690000.0,0.73%,0.007324729682594899,0.007298034129346866,1.0,0.007324729682594899,0.014535710356704968,0.031411617610594085,0.2307472484010439,0.4986439708553333,0.030075187969924744,1
2023-01-28,86.64,86.45,87.5,84.9,4690000.0,0.73%,0.007324729682594899,0.007298034129346866,1.0,0.007324729682594899,0.014535710356704968,0.031411617610594085,0.2307472484010439,0.4986439708553333,0.030075187969924744,0
2023-01-29,86.64,86.45,87.5,84.9,4690000.0,0.73%,0.007324729682594899,0.007298034129346866,1.0,0.007324729682594899,0.014535710356704968,0.031411617610594085,0.2307472484010439,0.4986439708553333,0.030075187969924744,0
2023-01-30,86.14,87.3,88.47,86.0,5020000.0,-0.58%,-0.0057710064635272396,-0.005787723066770651,0.0,0.0057710064635272396,0.015066268228834638,0.030289358362775028,0.2391695935157402,0.48082865759770355,0.028293241695303537,1
2023-01-31,87.94,86.4,88.24,85.55,4510000.0,2.09%,0.020896215463199308,0.020680884126699408,1.0,0.020896215463199308,0.01079033011504341,0.030515040791683618,0.17129118029217502,0.4844112550907184,0.03113425925925923,1
2023-02-01,87.11,88.0,89.3,86.9,5230000.0,-0.94%,-0.009438253354559945,-0.009483075921863435,0.0,0.009438253354559945,0.011926124501439966,0.030657899930989583,0.18932135721362597,0.48667907362141627,0.027272727272727174,1
2023-02-02,87.2,86.73,87.3,84.9,5160000.0,0.10%,0.001033176443577144,0.001032643084133359,1.0,0.001033176443577144,0.01191313748967298,0.030105178965848266,0.18911519479317007,0.47790490031236316,0.02767208578346583,1
2023-02-03,85.94,87.39,87.4,85.27,1260000.0,-1.44%,-0.014449541284403677,-0.014554952568084903,0.0,0.014449541284403677,0.013701065603906775,0.03016704749330846,0.21749767370710993,0.47888703273821176,0.02437349811191223,1
2023-02-04,85.94,87.39,87.4,85.27,1260000.0,-1.44%,-0.014449541284403677,-0.014554952568084903,0.0,0.014449541284403677,0.013701065603906775,0.03016704749330846,0.21749767370710993,0.47888703273821176,0.02437349811191223,0
2023-02-05,85.94,87.39,87.4,85.27,1260000.0,-1.44%,-0.014449541284403677,-0.014554952568084903,0.0,0.014449541284403677,0.013701065603906775,0.03016704749330846,0.21749767370710993,0.47888703273821176,0.02437349811191223,0
2023-02-06,92.38,92.38,92.38,91.21,10550000.0,7.49%,0.07493600186176397,0.07226112665561023,1.0,0.07493600186176397,0.03526324150205108,0.03333339448332218,0.5597866046186336,0.5291512329388972,0.01266507902143323,1
2023-02-07,99.3,99.3,99.3,97.53,16110000.0,7.49%,0.07490798874215199,0.07223506604866758,1.0,0.07490798874215199,0.04413166002408389,0.036073368835701225,0.7005683842090604,0.5726469773494384,0.01782477341389724,1
2023-02-08,100.49,98.0,100.89,95.3,22260000.0,1.20%,0.011983887210473387,0.011912649009740494,1.0,0.011983887210473387,0.04096061271659155,0.035972874367616176,0.6502295687815862,0.5710516771252938,0.057040816326530644,1
2023-02-09,107.26,102.0,107.26,100.7,18220000.0,6.74%,0.06736988755100026,0.06519757349391196,1.0,0.06736988755100026,0.040218139553304104,0.03732499171949138,0.6384431727103981,0.5925158746639159,0.0643137254901961,1
2023-02-10,101.06,102.0,109.6,99.51,38730000.0,-5.78%,-0.05780346820809246,-0.05954139369101658,0.0,0.05780346820809246,0.057280828623829105,0.04001918368014044,0.9093049645821719,0.6352848461367974,0.09892156862745087,1
2023-02-11,101.06,102.0,109.6,99.51,38730000.0,-5.78%,-0.05780346820809246,-0.05954139369101658,0.0,0.05780346820809246,0.057280828623829105,0.04001918368014044,0.9093049645821719,0.6352848461367974,0.09892156862745087,0
2023-02-12,101.06,102.0,109.6,99.51,38730000.0,-5.78%,-0.05780346820809246,-0.05954139369101658,0.0,0.05780346820809246,0.057280828623829105,0.04001918368014044,0.9093049645821719,0.6352848461367974,0.09892156862745087,0
2023-02-13,98.9,100.0,100.5,97.3,15130000.0,-2.14%,-0.02137344151988918,-0.021605161235096097,0.0,0.02137344151988918,0.05633002455173913,0.0377205958181528,0.8942114178603864,0.5987958950400917,0.03200000000000003,1
2023-02-14,94.0,99.99,99.99,93.02,12750000.0,-4.95%,-0.049544994944388354,-0.05081445635866262,0.0,0.049544994944388354,0.05095336720872969,0.03869903129297456,0.8088596285739127,0.6143280766819025,0.0697069706970697,1
2023-02-15,95.94,93.49,96.5,92.32,7170000.0,2.06%,0.020638297872340505,0.020428213803914047,1.0,0.020638297872340505,0.05204016343656568,0.03473860504133245,0.8261119838418554,0.551458258995962,0.044710664242165014,1
2023-02-16,93.1,96.2,96.9,93.0,6690000.0,-2.96%,-0.029601834479883293,-0.030048811790896513,0.0,0.029601834479883293,0.031245968228543322,0.03557717624488817,0.49601436843690627,0.5647701641633333,0.0405405405405406,1
2023-02-17,94.58,93.06,94.99,93.01,4770000.0,1.59%,0.015896885069817346,0.01577185293270828,1.0,0.015896885069817346,0.030576081925276177,0.03513576858686397,0.48538025304610666,0.5577630348237445,0.02127659574468074,1
2023-02-18,94.58,93.06,94.99,93.01,4770000.0,1.59%,0.015896885069817346,0.01577185293270828,1.0,0.015896885069817346,0.030576081925276177,0.03513576858686397,0.48538025304610666,0.5577630348237445,0.02127659574468074,0
2023-02-19,94.58,93.06,94.99,93.01,4770000.0,1.59%,0.015896885069817346,0.01577185293270828,1.0,0.015896885069817346,0.030576081925276177,0.03513576858686397,0.48538025304610666,0.5577630348237445,0.02127659574468074,0
2023-02-20,89.14,94.38,94.5,89.0,5380000.0,-5.75%,-0.05751744554874183,-0.059237869697319985,0.0,0.05751744554874183,0.03708484198404206,0.03810618483831382,0.5887036157994148,0.6049169309738306,0.05827505827505828,1
2023-02-21,91.02,90.67,91.7,90.1,3210000.0,2.11%,0.02109041956472968,0.02087109507008616,1.0,0.02109041956472968,0.0364216770214711,0.03779119091538868,0.5781761983843695,0.5999165574664911,0.017646410058453826,1
2023-02-22,90.6,91.24,91.85,88.61,10390000.0,-0.46%,-0.004614370468029039,-0.00462504953956227,0.0,0.004614370468029039,0.03339857269438241,0.03728689055829197,0.5301859049630898,0.5919110374807374,0.03551074090311262,1
2023-02-23,88.05,90.4,90.4,87.86,5530000.0,-2.81%,-0.028145695364238388,-0.028549378106718475,0.0,0.028145695364238388,0.03319598307392255,0.03779318657414947,0.5269698944394512,0.5999482375671878,0.02809734513274343,1
2023-02-24,87.66,88.85,89.47,87.31,5210000.0,-0.44%,-0.004429301533219743,-0.0044391399515520125,0.0,0.004429301533219743,0.030192256340851813,0.03781287554164545,0.47928721078684133,0.600260790236584,0.024310635903207617,1
2023-02-25,87.66,88.85,89.47,87.31,5210000.0,-0.44%,-0.004429301533219743,-0.0044391399515520125,0.0,0.004429301533219743,0.030192256340851813,0.03781287554164545,0.47928721078684133,0.600260790236584,0.024310635903207617,0
2023-02-26,87.66,88.85,89.47,87.31,5210000.0,-0.44%,-0.004429301533219743,-0.0044391399515520125,0.0,0.004429301533219743,0.030192256340851813,0.03781287554164545,0.47928721078684133,0.600260790236584,0.024310635903207617,0
2023-02-27,85.56,87.2,88.2,85.5,2250000.0,-2.40%,-0.023956194387405816,-0.024247810776458163,0.0,0.023956194387405816,0.019644861343599114,0.038171106789737556,0.31185250593305675,0.6059475350024078,0.03096330275229361,1
2023-02-28,82.0,85.6,86.49,81.93,5330000.0,-4.16%,-0.041608228143992565,-0.04249863694995181,0.0,0.041608228143992565,0.016371102187946383,0.039246192288676436,0.25988319046398917,0.6230139882123523,0.05327102803738304,1
2023-03-01,80.75,82.01,82.02,79.4,6090000.0,-1.52%,-0.015243902439024404,-0.015361285161487206,0.0,0.015243902439024404,0.014277632062814618,0.038976026290560926,0.22665038249453767,0.6187252359500371,0.031947323497134375,1
2023-03-02,82.1,80.1,83.0,80.0,4210000.0,1.67%,0.01671826625386985,0.016580054355616502,1.0,0.01671826625386985,0.022054435948704244,0.03920902890916526,0.35010331695644575,0.6224240378519605,0.03745318352059925,1
2023-03-03,88.12,80.86,88.19,80.86,13420000.0,7.33%,0.07332521315468954,0.07076150547575996,1.0,0.07332521315468954,0.04445972847027857,0.042376240742173096,0.7057763093388915,0.6727019670095592,0.09065050704922085,1
2023-03-04,88.12,80.86,88.19,80.86,13420000.0,7.33%,0.07332521315468954,0.07076150547575996,1.0,0.07332521315468954,0.04445972847027857,0.042376240742173096,0.7057763093388915,0.6727019670095592,0.09065050704922085,0
2023-03-05,88.12,80.86,88.19,80.86,13420000.0,7.33%,0.07332521315468954,0.07076150547575996,1.0,0.07332521315468954,0.04445972847027857,0.042376240742173096,0.7057763093388915,0.6727019670095592,0.09065050704922085,0
2023-03-06,86.75,86.84,89.85,85.87,8790000.0,-1.55%,-0.015546981389015002,-0.015669103107173822,0.0,0.015546981389015002,0.0433922678992036,0.04239672408685385,0.6888308981063033,0.6730271300258237,0.04583141409488703,1
2023-03-07,84.9,87.2,87.35,84.8,3640000.0,-2.13%,-0.02132564841498552,-0.02155632550966687,0.0,0.02132564841498552,0.03868680019810201,0.039279345278392025,0.6141339140701335,0.6235402756083867,0.029243119266055013,1
2023-03-08,86.7,84.99,87.7,84.9,6360000.0,2.12%,0.021201413427561766,0.020979790469194466,1.0,0.021201413427561766,0.03681545332266275,0.03573675521543663,0.5844272033752332,0.5673034017866149,0.032945052359101036,1
2023-03-09,87.4,86.8,87.48,86.15,2500000.0,0.81%,0.008073817762399127,0.008041398874993657,1.0,0.008073817762399127,0.03687655085516649,0.03564710680750371,0.5853970966355807,0.5658802774296746,0.01532258064516127,1
2023-03-10,86.98,87.59,87.74,86.69,1840000.0,-0.48%,-0.0048054919908466776,-0.004817075491997429,0.0,0.0048054919908466776,0.017351548593105347,0.031640764691726816,0.2754472946352566,0.5022815679973346,0.011987669825322492,1
2023-03-11,86.98,87.59,87.74,86.69,1840000.0,-0.48%,-0.0048054919908466776,-0.004817075491997429,0.0,0.0048054919908466776,0.017351548593105347,0.031640764691726816,0.2754472946352566,0.5022815679973346,0.011987669825322492,0
2023-03-12,86.98,87.59,87.74,86.69,1840000.0,-0.48%,-0.0048054919908466776,-0.004817075491997429,0.0,0.0048054919908466776,0.017351548593105347,0.031640764691726816,0.2754472946352566,0.5022815679973346,0.011987669825322492,0
2023-03-13,92.85,89.25,93.39,89.25,18460000.0,6.75%,0.06748677856978613,0.06530708062922243,1.0,0.06748677856978613,0.03291708153334177,0.03353527921212198,0.5225424697395541,0.532356053654333,0.04638655462184874,1
2023-03-14,91.66,92.8,93.0,90.56,8700000.0,-1.28%,-0.012816370490037698,-0.012899208717736805,0.0,0.012816370490037698,0.030763391448352998,0.03336056696585356,0.488353699543639,0.5295825827265908,0.02629310344827584,1
2023-03-15,91.85,91.59,92.75,91.0,4390000.0,0.21%,0.002072878027492786,0.002070732580156537,1.0,0.002072878027492786,0.031054931308792232,0.031567743976772894,0.49298175135154715,0.5011224000833894,0.01910688939840594,1
2023-03-16,90.09,92.05,92.4,89.72,3080000.0,-1.92%,-0.019161676646706538,-0.01934764099778601,0.0,0.019161676646706538,0.03409340613150501,0.031404202574283106,0.5412160438265216,0.49852626080308515,0.029114611624117402,1
2023-03-17,89.68,90.4,90.4,88.5,4210000.0,-0.46%,-0.004551004551004545,-0.004561391899444123,0.0,0.004551004551004545,0.03407319351785343,0.03079296639854526,0.5408951785321093,0.4888231873231141,0.021017699115044308,1
2023-03-18,89.68,90.4,90.4,88.5,4210000.0,-0.46%,-0.004551004551004545,-0.004561391899444123,0.0,0.004551004551004545,0.03407319351785343,0.03079296639854526,0.5408951785321093,0.4888231873231141,0.021017699115044308,0
2023-03-19,89.68,90.4,90.4,88.5,4210000.0,-0.46%,-0.004551004551004545,-0.004561391899444123,0.0,0.004551004551004545,0.03407319351785343,0.03079296639854526,0.5408951785321093,0.4888231873231141,0.021017699115044308,0
2023-03-20,87.05,89.51,89.51,86.31,3770000.0,-2.93%,-0.029326494201605824,-0.02976511254970654,0.0,0.029326494201605824,0.012446478558646515,0.0310968565448127,0.197581721788058,0.4936472938405542,0.03575019550888172,1
2023-03-21,88.12,87.0,88.82,86.4,3620000.0,1.23%,0.012291786329695631,0.012216855719944379,1.0,0.012291786329695631,0.01676587869498999,0.028549839881007996,0.2661500732305179,0.4532146577751663,0.027816091954022844,1
2023-03-22,85.9,87.45,88.7,85.8,1730000.0,-2.52%,-0.025192918747162896,-0.025515692943932623,0.0,0.025192918747162896,0.017207015297976563,0.028604203206181768,0.27315289970477974,0.4540776488082803,0.03316180674671247,1
2023-03-23,85.9,87.45,88.7,85.8,1730000.0,-2.52%,-0.025192918747162896,-0.025515692943932623,0.0,0.025192918747162896,0.017207015297976563,0.028604203206181768,0.27315289970477974,0.4540776488082803,0.03316180674671247,0
2023-03-24,84.75,85.81,86.0,84.5,574970.0,-1.34%,-0.013387660069848706,-0.013478082729650091,0.0,0.013387660069848706,0.01689677033167738,0.028698196762069143,0.26822791354675624,0.45556975025060414,0.017480480130520917,1
2023-03-25,84.75,85.81,86.0,84.5,574970.0,-1.34%,-0.013387660069848706,-0.013478082729650091,0.0,0.013387660069848706,0.01689677033167738,0.028698196762069143,0.26822791354675624,0.45556975025060414,0.017480480130520917,0
2023-03-26,84.75,85.81,86.0,84.5,574970.0,-1.34%,-0.013387660069848706,-0.013478082729650091,0.0,0.013387660069848706,0.01689677033167738,0.028698196762069143,0.26822791354675624,0.45556975025060414,0.017480480130520917,0
2023-03-27,85.0,85.08,85.8,84.0,748710.0,0.29%,0.002949852507374562,0.0029455102297567446,1.0,0.002949852507374562,0.018042182377721958,0.028123226368434808,0.28641076608194593,0.44644237821391597,0.021156558533145242,1
2023-03-28,84.6,84.81,85.48,84.4,1060000.0,-0.47%,-0.004705882352941226,-0.00471698987813891,0.0,0.004705882352941226,0.014576390707364833,0.028124655290863863,0.23139302894760136,0.4464650616542565,0.01273434736469754,1
2023-03-29,84.05,84.89,84.89,83.52,999990.0,-0.65%,-0.006501182033096908,-0.006522406757552962,0.0,0.006501182033096908,0.010711588554248582,0.027676280948862177,0.1700411967659259,0.43934733963506434,0.016138532218164737,1
2023-03-30,83.95,84.49,85.7,83.65,3340000.0,-0.12%,-0.0011897679952408424,-0.0011904763310747021,0.0,0.0011897679952408424,0.006145912900767902,0.025984234708358343,0.09756334268937275,0.41248693827989474,0.024263226417327463,1
2023-03-31,82.75,84.0,84.28,82.65,2440000.0,-1.43%,-0.014294222751637942,-0.014397369266377608,0.0,0.014294222751637942,0.006482705163085583,0.025954501007922695,0.10290975410687324,0.4120149304184323,0.019404761904761852,1
2023-04-01,82.75,84.0,84.28,82.65,2440000.0,-1.43%,-0.014294222751637942,-0.014397369266377608,0.0,0.014294222751637942,0.006482705163085583,0.025954501007922695,0.10290975410687324,0.4120149304184323,0.019404761904761852,0
2023-04-02,82.75,84.0,84.28,82.65,2440000.0,-1.43%,-0.014294222751637942,-0.014397369266377608,0.0,0.014294222751637942,0.006482705163085583,0.025954501007922695,0.10290975410687324,0.4120149304184323,0.019404761904761852,0
2023-04-03,83.45,84.22,84.49,83.0,1510000.0,0.85%,0.008459214501510548,0.008423635850671775,1.0,0.008459214501510548,0.00831733663015444,0.02577267855909819,0.13203362576277994,0.40912858852428186,0.017691759677036272,1
2023-04-04,82.5,83.3,83.3,80.9,2770000.0,-1.14%,-0.011384062312762122,-0.011449356767208771,0.0,0.011384062312762122,0.00904053713094883,0.020266197216701524,0.14351407780161587,0.3217159071382897,0.028811524609843837,1
2023-04-05,82.4,82.5,83.33,81.03,4570000.0,-0.12%,-0.001212121212121109,-0.0012128564252091823,0.0,0.001212121212121109,0.009132366867496605,0.020063780171783802,0.14497182967681183,0.3185026361664524,0.027878787878787843,1
2023-04-06,87.2,82.7,87.8,82.65,10590000.0,5.83%,0.058252427184465994,0.056618893999507904,1.0,0.058252427184465994,0.028844232408959718,0.02332823752468327,0.45788799427594157,0.37032429009454165,0.062273276904473894,1
2023-04-07,84.7,87.71,87.97,84.5,4690000.0,-2.87%,-0.028669724770642224,-0.02908872925692526,0.0,0.028669724770642224,0.03219809835539889,0.023767859636160387,0.5111289656254996,0.37730307476142305,0.0395621935925208,1
2023-04-08,84.7,87.71,87.97,84.5,4690000.0,-2.87%,-0.028669724770642224,-0.02908872925692526,0.0,0.028669724770642224,0.03219809835539889,0.023767859636160387,0.5111289656254996,0.37730307476142305,0.0395621935925208,0
2023-04-09,84.7,87.71,87.97,84.5,4690000.0,-2.87%,-0.028669724770642224,-0.02908872925692526,0.0,0.028669724770642224,0.03219809835539889,0.023767859636160387,0.5111289656254996,0.37730307476142305,0.0395621935925208,0
2023-04-10,83.69,84.5,84.88,83.5,1170000.0,-1.19%,-0.01192443919716657,-0.011996105613226124,0.0,0.01192443919716657,0.0328887107100133,0.02378424807813834,0.5220920968814504,0.37756323321251994,0.016331360946745508,1
2023-04-11,83.5,84.29,84.29,82.8,782210.0,-0.23%,-0.002270283187955524,-0.0022728641879728615,0.0,0.002270283187955524,0.032300790692794776,0.023776009753414366,0.5127591559433082,0.37743245386188334,0.01767706726776615,1
2023-04-12,85.4,83.1,85.94,83.05,2310000.0,2.28%,0.02275449101796423,0.022499468937714536,1.0,0.02275449101796423,0.03335935729025388,0.01909640769128733,0.5295633797217679,0.3031460741150843,0.03477737665463298,1
2023-04-13,86.1,86.5,87.54,85.21,3920000.0,0.82%,0.008196721311475308,0.008163310639160835,1.0,0.008196721311475308,0.019595026015719344,0.01915770986436781,0.3110613946286053,0.30411921594387703,0.026936416184971244,1
2023-04-14,86.1,86.5,87.54,85.21,3920000.0,0.82%,0.008196721311475308,0.008163310639160835,1.0,0.008196721311475308,0.019595026015719344,0.01915770986436781,0.3110613946286053,0.30411921594387703,0.026936416184971244,0
2023-04-15,86.1,86.5,87.54,85.21,3920000.0,0.82%,0.008196721311475308,0.008163310639160835,1.0,0.008196721311475308,0.019595026015719344,0.01915770986436781,0.3110613946286053,0.30411921594387703,0.026936416184971244,0
