date,post_count,vader_compound_mean,vader_compound_std,vader_compound_sum,lm_net_mean,lm_net_std,lm_negative_mean,lm_positive_mean,lm_uncertainty_mean,lm_litigious_mean,pct_positive_vader,pct_negative_vader,pct_neutral_vader,pct_positive_lm,pct_negative_lm,pct_neutral_lm
2025-12-31,15,0.6628933333333333,0.3936770131296297,9.9434,0.005414225886516938,0.023767629789787824,3.066666666666667,1.8666666666666667,1.7333333333333334,0.26666666666666666,0.8666666666666667,0.0,0.13333333333333333,0.4,0.3333333333333333,0.26666666666666666
2026-01-01,24,0.5343833333333333,0.5616005432199364,12.8252,-0.0012601691375659096,0.01986745191823766,3.0416666666666665,3.0833333333333335,1.4583333333333333,0.20833333333333334,0.7916666666666666,0.125,0.08333333333333333,0.25,0.4583333333333333,0.2916666666666667
2026-01-02,18,0.3823833333333333,0.5584369912848666,6.882899999999999,0.005428477736344828,0.028621752520127688,2.0,1.4444444444444444,0.6111111111111112,0.05555555555555555,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556
2026-01-03,22,0.3733909090909091,0.5980627367227264,8.2146,-0.0009962062156995003,0.008174697945005232,1.5909090909090908,1.0909090909090908,1.0909090909090908,0.13636363636363635,0.6363636363636364,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.5909090909090909
2026-01-04,14,0.41295714285714286,0.6396784513323089,5.7814,-0.001951897276813296,0.02468813678189481,1.7142857142857142,1.5714285714285714,1.4285714285714286,0.07142857142857142,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.35714285714285715
2026-01-05,26,0.36531538461538465,0.6007109619058455,9.4982,-0.0038248147801523045,0.03873194852794784,0.8076923076923077,1.1923076923076923,0.46153846153846156,0.038461538461538464,0.6153846153846154,0.2692307692307692,0.11538461538461539,0.4230769230769231,0.3076923076923077,0.2692307692307692
2026-01-06,24,0.2736625,0.5924401197497772,6.5679,-0.006676583596958697,0.030529399681965483,1.3333333333333333,0.5833333333333334,1.0,0.08333333333333333,0.625,0.25,0.125,0.16666666666666666,0.5,0.3333333333333333
2026-01-07,17,0.4509588235294118,0.5837711720559088,7.666300000000001,-0.004607312037287025,0.011143682495737788,2.176470588235294,0.8823529411764706,1.1764705882352942,0.4117647058823529,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.5294117647058824
2026-01-08,7,0.6546857142857142,0.38543645143556166,4.5828,-0.008126607122378157,0.043333966682837816,1.7142857142857142,1.4285714285714286,0.42857142857142855,0.0,0.8571428571428571,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857
2026-01-09,12,0.6766666666666667,0.37670185300925463,8.120000000000001,-0.00974287956213485,0.032612935862783445,1.0833333333333333,1.25,0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,0.0,0.3333333333333333,0.25,0.4166666666666667
2026-01-10,13,0.5942461538461539,0.5305884635876544,7.7252,0.007232050949897774,0.022382161612007376,2.3846153846153846,1.5384615384615385,0.5384615384615384,0.0,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.15384615384615385
2026-01-11,17,0.29211176470588235,0.5334164272432385,4.9658999999999995,-0.005330265815031163,0.01492077888818619,1.0588235294117647,0.47058823529411764,1.0588235294117647,0.0,0.5294117647058824,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.6470588235294118
2026-01-12,18,0.45529444444444445,0.4761689980177233,8.1953,-0.00028396045959752956,0.024920205224952946,1.6666666666666667,0.7222222222222222,1.1111111111111112,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.3888888888888889
2026-01-13,15,0.43233333333333335,0.6544802034184585,6.485,-0.0001367322419953997,0.01887446153228818,0.8,0.8666666666666667,0.8,0.13333333333333333,0.6666666666666666,0.2,0.13333333333333333,0.2,0.2,0.6
2026-01-14,27,0.37626296296296297,0.5701357754269174,10.1591,-0.0030669252702085065,0.020782776160695935,2.814814814814815,1.4074074074074074,1.0,0.3333333333333333,0.7407407407407407,0.18518518518518517,0.07407407407407407,0.14814814814814814,0.25925925925925924,0.5925925925925926
2026-01-15,12,0.06610833333333332,0.8274061731572879,0.7932999999999999,-0.023886823817812212,0.040084294487870216,5.583333333333333,1.4166666666666667,1.0833333333333333,0.5,0.5,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.3333333333333333
2026-01-16,27,0.4508666666666667,0.5873080786357099,12.1734,0.016675811177270496,0.03834926595221402,1.962962962962963,2.0,1.2592592592592593,0.25925925925925924,0.8148148148148148,0.14814814814814814,0.037037037037037035,0.4074074074074074,0.2962962962962963,0.2962962962962963
2026-01-17,17,0.4032705882352941,0.5934387065703436,6.8556,-0.007379788792210564,0.012871351270096,7.0,1.9411764705882353,1.5294117647058822,3.0588235294117645,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.5882352941176471,0.35294117647058826
2026-01-18,20,0.50493,0.5612221233025392,10.0986,-0.0020015092159773357,0.031139857676997274,1.3,1.7,0.6,0.05,0.8,0.1,0.1,0.3,0.25,0.45
2026-01-19,20,0.390935,0.6171923066981378,7.8187,-0.010072113009707192,0.022576305427608665,2.95,1.15,1.45,0.2,0.7,0.3,0.0,0.15,0.55,0.3
2026-01-20,21,0.4673380952380952,0.6379723759507072,9.8141,-0.0009430907558128051,0.016229589272831555,1.6666666666666667,0.9523809523809523,0.6190476190476191,0.09523809523809523,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.23809523809523808,0.5238095238095238,0.23809523809523808
2026-01-21,29,0.19429655172413793,0.7269042835805033,5.6346,-0.006076481896402954,0.02071665614254372,3.1724137931034484,1.2758620689655173,0.8620689655172413,0.6551724137931034,0.5517241379310345,0.4482758620689655,0.0,0.20689655172413793,0.4482758620689655,0.3448275862068966
2026-01-22,15,0.13932,0.8323249658980216,2.0898,-0.0063238507933246054,0.031203134829895385,4.2,1.6666666666666667,0.9333333333333333,0.8,0.6666666666666666,0.3333333333333333,0.0,0.4,0.4,0.2
2026-01-23,20,0.621645,0.46715250690810417,12.4329,-0.008290182712423124,0.02095442644211752,2.2,1.9,1.0,0.1,0.9,0.1,0.0,0.2,0.55,0.25
2026-01-24,12,0.347825,0.7363260704643388,4.1739,-0.016984819500084864,0.028556833128115366,6.583333333333333,2.9166666666666665,1.8333333333333333,0.5833333333333334,0.6666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666
2026-01-25,13,0.3686076923076923,0.711818327081588,4.7919,0.013135657441848815,0.03810224315461781,1.9230769230769231,1.6153846153846154,1.1538461538461537,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.0,0.6153846153846154,0.23076923076923078,0.15384615384615385
2026-01-26,22,0.232,0.6939679222722454,5.104,-0.008233866405697527,0.021403408885339852,2.5,1.5454545454545454,1.4545454545454546,0.22727272727272727,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.5
2026-01-27,17,0.5807941176470588,0.587837927781319,9.8735,-0.003308359944881539,0.03542939129629353,8.647058823529411,4.0,2.5294117647058822,12.705882352941176,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.35294117647058826,0.29411764705882354
2026-01-28,30,0.2555633333333333,0.5940083910259142,7.6669,-0.004899323198678358,0.03706958717782885,3.6333333333333333,1.0,0.7333333333333333,3.533333333333333,0.7,0.23333333333333334,0.06666666666666667,0.2,0.4666666666666667,0.3333333333333333
2026-01-29,20,0.42455,0.5828923404251558,8.491,-0.02307115481286656,0.04397193602891999,2.75,0.45,0.65,0.3,0.75,0.1,0.15,0.1,0.55,0.35
2026-01-30,19,0.5802578947368421,0.4359908336393597,11.0249,0.0036307115274343835,0.029273009932032117,1.263157894736842,1.368421052631579,0.7368421052631579,0.3157894736842105,0.7894736842105263,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.5263157894736842
2026-01-31,19,0.521357894736842,0.5341266592566364,9.9058,-0.0005657343627995224,0.029028512195434245,1.6842105263157894,1.4736842105263157,1.1578947368421053,0.0,0.7368421052631579,0.10526315789473684,0.15789473684210525,0.3684210526315789,0.2631578947368421,0.3684210526315789
2026-02-01,10,0.48758,0.4848098706365895,4.8758,-0.013152831439033877,0.021657730086892594,3.0,1.4,0.6,0.0,0.7,0.2,0.1,0.2,0.5,0.3
2026-02-02,17,0.5381470588235294,0.453705070940428,9.1485,-0.0029501005397194625,0.02084353269064664,1.9411764705882353,0.7647058823529411,0.5882352941176471,0.058823529411764705,0.8823529411764706,0.11764705882352941,0.0,0.17647058823529413,0.35294117647058826,0.47058823529411764
2026-02-03,9,0.6564333333333333,0.44595194247811054,5.9079,-0.0042963279167230715,0.027313894733857067,1.5555555555555556,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
2026-02-04,14,0.6452,0.3819277700540529,9.0328,-0.003187477637982094,0.023160381256502695,1.4285714285714286,1.5,0.42857142857142855,0.21428571428571427,0.9285714285714286,0.07142857142857142,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
2026-02-05,11,0.39236363636363636,0.8104429051731248,4.316,-0.0066666444611945454,0.013869068770211861,3.909090909090909,2.5454545454545454,1.7272727272727273,0.36363636363636365,0.7272727272727273,0.2727272727272727,0.0,0.2727272727272727,0.45454545454545453,0.2727272727272727
2026-02-06,14,0.01824999999999999,0.6971780555595867,0.25549999999999984,-0.007876061110767342,0.03185221567373171,1.7857142857142858,0.7142857142857143,1.6428571428571428,0.14285714285714285,0.5,0.5,0.0,0.21428571428571427,0.5714285714285714,0.21428571428571427
2026-02-07,13,0.5576384615384615,0.5429760223964184,7.2493,-0.0026269275671018002,0.012256460932297882,2.230769230769231,1.2307692307692308,1.2307692307692308,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.38461538461538464
2026-02-08,12,0.17921666666666666,0.6860548942167731,2.1506,0.00012296665766803458,0.013126225763740553,1.9166666666666667,1.1666666666666667,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.4166666666666667
2026-02-09,10,0.50086,0.6986379815994356,5.0085999999999995,-0.0023484596136901657,0.024022721871995292,0.6,0.9,0.7,0.1,0.7,0.3,0.0,0.5,0.3,0.2
2026-02-10,20,0.290975,0.6591063590195441,5.8195,-0.018232479067801226,0.03899842366434439,1.35,0.7,0.65,0.65,0.65,0.35,0.0,0.3,0.5,0.2
2026-02-11,17,0.36361176470588236,0.6679896760826033,6.1814,-0.004603733452376754,0.02396562371595151,1.411764705882353,0.9411764705882353,0.6470588235294118,0.058823529411764705,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.35294117647058826
2026-02-12,14,0.43409285714285717,0.47159079142879745,6.0773,-0.00591993444511918,0.026750779776512953,0.7857142857142857,0.8571428571428571,1.3571428571428572,0.0,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.6428571428571429
2026-02-13,15,0.06640666666666667,0.6171666346720154,0.9961000000000001,-0.011948446286570802,0.017614791150536463,3.2666666666666666,0.4,0.6,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.4666666666666667
2026-02-14,18,0.2886944444444445,0.701901332493076,5.1965,-0.00764492940686891,0.024494554204872458,4.444444444444445,2.2222222222222223,1.3333333333333333,0.3333333333333333,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.2777777777777778
2026-02-15,17,0.4645705882352941,0.5126425420854988,7.8977,-0.006383071990495145,0.02081936315751708,3.588235294117647,1.5294117647058822,0.8823529411764706,0.29411764705882354,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.29411764705882354
2026-02-16,12,0.6981166666666666,0.5156430862760039,8.3774,-0.009255021937120732,0.015330214589243512,4.166666666666667,1.6666666666666667,1.25,0.25,0.9166666666666666,0.08333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2026-02-17,23,0.2577913043478261,0.578826041470652,5.9292,-0.00020030558747066612,0.005606914533406004,0.5652173913043478,0.4782608695652174,0.391304347826087,0.0,0.5217391304347826,0.21739130434782608,0.2608695652173913,0.13043478260869565,0.17391304347826086,0.6956521739130435
2026-02-18,15,0.6862999999999999,0.3456095484792051,10.2945,0.010388949709909988,0.053681868244717774,3.0,1.2,1.0666666666666667,0.8,0.8666666666666667,0.0,0.13333333333333333,0.2,0.4,0.4
2026-02-19,21,0.5779285714285715,0.43391953763671115,12.1365,-7.092250283365538e-05,0.010703728256358614,1.0476190476190477,0.7619047619047619,0.8571428571428571,0.19047619047619047,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.3333333333333333,0.38095238095238093
2026-02-20,19,0.3903684210526316,0.668558118517947,7.417,-0.00243993278555736,0.013075142441633441,1.0,0.8421052631578947,0.5789473684210527,0.05263157894736842,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.47368421052631576
2026-02-21,9,0.6374222222222222,0.5002385425419001,5.7368,0.0001769733920101673,0.008338080068758377,3.0,2.5555555555555554,1.8888888888888888,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222
2026-02-22,24,0.38399999999999995,0.7457897832965837,9.216,0.0008502096410561515,0.019082042686876223,3.0833333333333335,2.2916666666666665,1.7916666666666667,0.20833333333333334,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.4583333333333333,0.2916666666666667,0.25
2026-02-23,24,0.1764125,0.6329889011407634,4.2339,-0.005472182004730509,0.023789489889221256,2.1666666666666665,0.9166666666666666,1.125,0.08333333333333333,0.4583333333333333,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.4583333333333333
2026-02-24,13,0.23381538461538462,0.739734830695155,3.0396,-0.02020022285274866,0.03932301173224837,2.4615384615384617,0.6153846153846154,1.7692307692307692,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.38461538461538464
2026-02-25,17,0.5526235294117647,0.48881977319024716,9.3946,0.020408007671306298,0.04139425240140499,0.5294117647058824,1.0588235294117647,0.35294117647058826,0.17647058823529413,0.8823529411764706,0.11764705882352941,0.0,0.6470588235294118,0.17647058823529413,0.17647058823529413
2026-02-26,16,0.40046875,0.5794656822956242,6.4075,-0.0025492161758282,0.013237315144172864,1.8125,1.3125,0.3125,0.5,0.6875,0.1875,0.125,0.1875,0.3125,0.5
2026-02-27,18,0.3096,0.612186342257861,5.5728,-0.00095750225091335,0.01568853430538998,2.0,1.5,1.2777777777777777,0.1111111111111111,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444
2026-02-28,19,0.09258421052631578,0.8013162707994599,1.7590999999999999,-0.01584402219370117,0.030862912114423432,5.684210526315789,2.5789473684210527,2.210526315789474,0.21052631578947367,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.21052631578947367,0.631578947368421,0.15789473684210525
2026-03-01,21,-0.03140952380952381,0.8478270465753979,-0.6596,-0.007072261351882444,0.03325271120977565,4.666666666666667,2.380952380952381,1.0952380952380953,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.0,0.09523809523809523,0.5714285714285714,0.3333333333333333
2026-03-02,15,0.12214666666666665,0.7906482004990468,1.8321999999999998,-0.01575181856981493,0.060182565450178305,3.6666666666666665,0.8666666666666667,1.1333333333333333,0.4,0.4666666666666667,0.4,0.13333333333333333,0.2,0.6,0.2
2026-03-03,17,0.3629176470588235,0.5869855058211554,6.1696,0.0015587215073138549,0.02724592226466952,1.7058823529411764,1.4705882352941178,1.0,0.11764705882352941,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.35294117647058826
2026-03-04,18,0.38484444444444443,0.6371480382253241,6.9272,-0.0008174643053673313,0.02498922700824184,3.7777777777777777,1.7222222222222223,1.6666666666666667,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.0,0.3333333333333333,0.3888888888888889,0.2777777777777778
2026-03-05,13,0.26407692307692304,0.811778647121909,3.433,-0.014893183551630919,0.0391864827211083,2.3846153846153846,1.2307692307692308,1.1538461538461537,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.15384615384615385
2026-03-06,31,0.3761258064516129,0.6304786673460845,11.6599,-0.005909827895606368,0.01770800744728689,2.870967741935484,1.4838709677419355,0.8709677419354839,0.12903225806451613,0.6451612903225806,0.1935483870967742,0.16129032258064516,0.1935483870967742,0.45161290322580644,0.3548387096774194
2026-03-07,27,0.10330740740740742,0.6612037803686464,2.7893000000000003,-0.013215708199297991,0.03454424127500441,2.5925925925925926,0.7407407407407407,0.7037037037037037,0.1111111111111111,0.48148148148148145,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.4444444444444444,0.4074074074074074
2026-03-08,26,0.05449615384615385,0.7191799065495471,1.4169,-0.00948021632270486,0.016704909178408545,2.769230769230769,1.0,1.2692307692307692,0.19230769230769232,0.46153846153846156,0.34615384615384615,0.19230769230769232,0.15384615384615385,0.5769230769230769,0.2692307692307692
2026-03-09,33,-0.015427272727272724,0.6704177835838296,-0.5090999999999999,-0.010949573538602389,0.03586524296644197,2.272727272727273,0.8787878787878788,0.9090909090909091,0.18181818181818182,0.5151515151515151,0.45454545454545453,0.030303030303030304,0.15151515151515152,0.42424242424242425,0.42424242424242425
2026-03-10,15,0.20844000000000001,0.6348641370966142,3.1266000000000003,-0.0012471560513640026,0.018079134084984714,1.0,0.6,0.6,0.2,0.6,0.4,0.0,0.26666666666666666,0.26666666666666666,0.4666666666666667
2026-03-11,14,0.13227142857142857,0.8369625829597911,1.8518,-0.005460220095269823,0.024624498434216394,6.785714285714286,3.5,4.428571428571429,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.35714285714285715,0.5714285714285714,0.07142857142857142
2026-03-12,10,0.47314999999999996,0.6266282350804183,4.7315,-0.002825863095455572,0.022621417440404062,1.2,1.4,2.1,0.0,0.7,0.2,0.1,0.3,0.2,0.5
2026-03-13,15,-0.019533333333333344,0.7205355960936942,-0.29300000000000015,-0.04185595439990098,0.07402055677709121,1.8,0.5333333333333333,0.26666666666666666,0.2,0.4,0.4666666666666667,0.13333333333333333,0.2,0.4666666666666667,0.3333333333333333
2026-03-14,13,0.032269230769230765,0.745761270318922,0.41949999999999993,-0.0069243535886127795,0.013082875978412145,2.5384615384615383,0.6923076923076923,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.5384615384615384
2026-03-15,14,0.4053785714285714,0.4925549327873865,5.6753,-0.004260519660808223,0.014749940897239671,3.2857142857142856,1.2142857142857142,0.8571428571428571,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.42857142857142855,0.5
2026-03-16,18,0.2650444444444444,0.5421287650627817,4.7707999999999995,-0.012463546519305589,0.026345012942365353,2.7777777777777777,1.0,1.0555555555555556,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.5,0.2222222222222222
2026-03-17,15,0.49250666666666665,0.6036375230534424,7.3876,-0.004243746145455622,0.023796771407305583,1.4,0.8666666666666667,0.6,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.26666666666666666
2026-03-18,12,0.242125,0.8753689561083268,2.9055,-0.00487089886784076,0.029079788439824616,7.916666666666667,2.5,2.5,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.08333333333333333
2026-03-19,22,0.31634999999999996,0.6701795301402809,6.9597,-0.005606724731638123,0.03250974804868666,4.363636363636363,1.3636363636363635,1.4090909090909092,0.4090909090909091,0.6363636363636364,0.22727272727272727,0.13636363636363635,0.36363636363636365,0.45454545454545453,0.18181818181818182
2026-03-20,6,0.2663333333333333,0.9342134267214675,1.5979999999999999,-0.006198893020602819,0.02853428398023094,11.333333333333334,2.0,3.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666
2026-03-21,9,0.22582222222222223,0.6313827202612093,2.0324,-0.0018567856609082484,0.010965989175058475,2.2222222222222223,1.0,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666
2026-03-22,19,0.10572105263157894,0.760130236340346,2.0086999999999997,-0.0018016146307267172,0.019392979332197843,6.052631578947368,1.631578947368421,2.473684210526316,0.7894736842105263,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.47368421052631576
2026-03-23,14,0.18605714285714287,0.7881206152460576,2.6048,-0.0011909793948346927,0.01686862390489005,3.2857142857142856,1.9285714285714286,1.5714285714285714,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857
2026-03-24,24,0.4748125,0.6297407729703582,11.3955,-0.0023704404593994943,0.011100767392784747,4.083333333333333,2.0833333333333335,2.5833333333333335,0.25,0.7083333333333334,0.125,0.16666666666666666,0.125,0.4166666666666667,0.4583333333333333
2026-03-25,20,0.07315,0.5858970993720924,1.463,-0.015217090227360683,0.024352585607225006,1.8,0.55,0.8,0.3,0.35,0.3,0.35,0.05,0.5,0.45
2026-03-26,28,0.3303607142857143,0.577183652228189,9.2501,-0.008863729116467881,0.039431983150843786,2.5,1.8571428571428572,1.4642857142857142,0.5357142857142857,0.6428571428571429,0.10714285714285714,0.25,0.25,0.2857142857142857,0.4642857142857143
2026-03-27,1,0.9652,,0.9652,-0.007220216606498195,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
